,510010.SH,510030.SH,510050.SH,510070.SH,510090.SH,510110.SH,510120.SH,510130.SH,510160.SH,510180.SH,510190.SH,510210.SH,510220.SH,510230.SH,510270.SH,510280.SH,510290.SH,510300.SH,510310.SH,510330.SH,510360.SH,510410.SH,510420.SH,510430.SH,510440.SH,510500.SH,510510.SH,510520.SH,510560.SH,510580.SH,510630.SH,510650.SH,510660.SH,510680.SH,510710.SH,510810.SH,510880.SH,510900.SH,511010.SH,511210.SH,511220.SH,511600.SH,511660.SH,511680.SH,511690.SH,511700.SH,511800.SH,511810.SH,511820.SH,511830.SH,511850.SH,511860.SH,511880.SH,511890.SH,511900.SH,511910.SH,511920.SH,511930.SH,511960.SH,511970.SH,511980.SH,511990.SH,512000.SH,512010.SH,512070.SH,512100.SH,512120.SH,512210.SH,512220.SH,512230.SH,512300.SH,512310.SH,512330.SH,512340.SH,512500.SH,512510.SH,512600.SH,512610.SH,512640.SH,512660.SH,512680.SH,512810.SH,512880.SH,512990.SH,513030.SH,513100.SH,513500.SH,513600.SH,513660.SH,518800.SH,518880.SH,510020.SH,510060.SH,510170.SH,510260.SH,510150.SH
2015-05-06,1.4972,1.6404,4.4164,1.7991,1.9576,1.5988,1.691,1.6797,1.8244,4.1897,1.6485,1.5767,1.4917,1.8497,1.6325,1.707,1.9613,1.7617,1.8345,1.9385,0,0.9902,1.997,1.961,2.368,2.2784,2.274,1.9992,0,0,1.671,1.8444,1.6849,1.98,0,0,2.5106,1.3052,1.0696,1.0931,1.008,0,0,0,0,0,1.0191,1.0152,0,0,0,1.0138,1.0925,0,0,0,0,0,0,0,0,1.0963,0,1.319,2.6909,0,1.498,1.4109,1.9453,1.5529,1.5006,1.0028,0,1.0013,1,0,1.5837,1.6571,2.0575,0,0,0,0,1.2782,1.003,1.422,1.1569,1.1279,1.1318,0.8978,0.9055,1.0917,1.4913,0.75,1.669,1.5075
2015-05-07,1.4661,1.6021,4.3548,1.7605,1.9149,1.5848,1.6312,1.6299,1.7522,4.1051,1.6102,1.5356,1.445,1.8395,1.5963,1.682,1.9047,1.7297,1.8018,1.9033,0,0.9613,1.948,1.919,2.305,2.2284,2.2245,1.9597,0,0,1.6509,1.836,1.6506,1.9249,0,0,2.4245,1.2832,1.069,1.0927,1.0091,0,0,0,0,0,1.0192,1.0156,0,0,0,1.0139,1.0926,0,0,0,0,0,0,0,0,1.0964,0,1.2953,2.6795,0,1.473,1.405,1.9262,1.5277,1.4795,0.9246,0,1.0013,1,0,1.5694,1.6307,2.049,0,0,0,0,1.2538,1.018,1.429,1.1607,1.1138,1.119,0.8907,0.8983,1.0576,1.4423,0.7296,1.628,1.4894
2015-05-08,1.4839,1.6216,4.3763,1.8094,1.9449,1.5916,1.6809,1.6814,1.7968,4.1684,1.6482,1.5695,1.4926,1.8388,1.6185,1.703,1.9691,1.7637,1.837,1.9401,0,0.9793,1.999,1.939,2.376,2.312,2.3089,2.0272,0,0,1.6864,1.8354,1.6904,1.9865,0,0,2.4832,1.3092,1.071,1.0936,1.0101,0,0,0,0,0,1.0193,1.0157,0,0,0,1.014,1.093,0,0,0,0,0,0,0,0,1.0965,0,1.33,2.6697,0,1.515,1.439,2.0318,1.5755,1.5335,0.9611,0,0.9643,1.0038,0,1.6096,1.6807,2.0568,0,0,0,0,1.2813,1.034,1.448,1.1768,1.1249,1.1307,0.8936,0.901,1.0708,1.4666,0.7445,1.676,1.5213
2015-05-11,1.5206,1.6589,4.4579,1.8737,1.9966,1.6233,1.7348,1.742,1.8525,4.275,1.6991,1.6153,1.5519,1.8747,1.657,1.742,2.0546,1.8138,1.8891,1.996,0,1.0093,2.063,1.979,2.466,2.4122,2.4098,2.1072,0,0,1.7264,1.8707,1.7556,2.0681,0,0,2.5662,1.3209,1.072,1.095,1.0109,0,0,0,0,0,1.0195,1.016,0,0,0,1.0142,1.093,0,0,0,0,0,0,0,0,1.0968,0,1.3705,2.7316,0,1.572,1.4706,2.1381,1.6352,1.6054,1.0008,0,0.9643,1.0038,0,1.6524,1.7433,2.1003,0,0,0,0,1.3208,1.027,1.441,1.1706,1.1298,1.1365,0.8918,0.8995,1.0958,1.5016,0.7699,1.737,1.5671
2015-05-12,1.5362,1.6702,4.4836,1.9028,2.0085,1.6293,1.7698,1.7762,1.8826,4.3241,1.721,1.6389,1.5877,1.8853,1.6757,1.755,2.1097,1.8351,1.9116,2.0203,0,1.0129,2.098,1.996,2.522,2.4647,2.4625,2.1486,0,0,1.7475,1.8785,1.7751,2.1214,0,0,2.5982,1.3022,1.0736,1.0962,1.0119,0,0,0,0,0,1.0196,1.0161,0,0,0,1.0143,1.0931,0,0,0,0,0,0,0,0,1.0969,0,1.3801,2.7613,0,1.591,1.4849,2.1966,1.6537,1.6316,1.028,0,0.9643,1.0038,0,1.6803,1.7627,2.1117,0,0,0,0,1.3383,1.009,1.436,1.1677,1.1192,1.1246,0.8908,0.8983,1.1056,1.5217,0.7739,1.781,1.582
2015-05-13,1.5173,1.6466,4.4192,1.9071,1.9881,1.6081,1.7617,1.7731,1.86,4.2837,1.7267,1.6311,1.5882,1.8523,1.657,1.737,2.1199,1.8243,1.9008,2.0083,0,1.0142,2.098,1.975,2.548,2.4868,2.485,2.1706,0,0,1.771,1.8492,1.7792,2.1309,0,0,2.5852,1.2913,1.0777,1.0959,1.0134,0,0,0,0,0,1.0196,1.0162,0,0,0,1.0144,1.0933,0,0,0,0,0,0,0,0,1.097,0,1.3852,2.6976,0,1.595,1.5017,2.2108,1.6624,1.6431,1.0401,0,0.9643,1.0038,1,1.7013,1.7715,2.0915,0,0,0,0,1.3352,1.005,1.437,1.167,1.1127,1.1176,0.8986,0.9063,1.0903,1.4978,0.7761,1.787,1.5984
2015-05-14,1.5117,1.6384,4.4006,1.8934,1.9764,1.6052,1.7462,1.7627,1.86,4.2633,1.7187,1.6304,1.5855,1.8445,1.65,1.723,2.1247,1.8179,1.8943,2.0015,0,1.0358,2.089,1.974,2.549,2.4839,2.4806,2.1678,0,0,1.7581,1.8395,1.7751,2.1354,0,0,2.5875,1.2835,1.081,1.0967,1.0165,0,0,0,0,0,1.0197,1.0163,0,0,0,1.0145,1.0934,0,0,0,0,0,0,0,0,1.0971,0,1.3728,2.6848,0,1.592,1.4914,2.194,1.6589,1.6532,1.0419,0,1.0309,1.0038,1,1.6901,1.7682,2.0808,0,0,0,0,1.3317,1.031,1.458,1.1791,1.1137,1.1189,0.9131,0.9206,1.0909,1.4913,0.7925,1.787,1.5843
2015-05-15,1.4828,1.6038,4.3076,1.8651,1.9435,1.5679,1.7302,1.7479,1.8269,4.1944,1.6964,1.6006,1.5674,1.7989,1.622,1.688,2.0991,1.7864,1.8618,1.9673,0,1.0104,2.07,1.936,2.531,2.4645,2.4607,2.1503,0,0,1.7307,1.7929,1.7457,2.111,0,0,2.5472,1.3047,1.0792,1.0977,1.0173,0,0,0,0,0,1.0197,1.0164,0,0,0,1.015,1.0936,0,0,0,0,0,0,0,0,1.0972,0,1.3493,2.6024,0,1.573,1.4687,2.1933,1.6355,1.6347,1.0383,0,1.0145,1.017,1.0004,1.6679,1.7437,2.0303,0,0,0,0,1.3114,1.025,1.458,1.1799,1.1343,1.1412,0.9158,0.9233,1.0717,1.4671,0.7758,1.783,1.5582
2015-05-18,1.4561,1.5706,4.2217,1.8702,1.914,1.533,1.7221,1.7385,1.7896,4.1348,1.6876,1.5869,1.5705,1.759,1.594,1.665,2.1217,1.7692,1.8455,1.9488,0,0.9938,2.06,1.905,2.561,2.5096,2.5061,2.1888,0,0,1.7262,1.7518,1.7792,2.1323,0,0,2.5235,1.2968,1.0787,1.0981,1.0188,0,0,0,0,0,1.0199,1.0169,0,0,0,1.0158,1.0937,0,0,0,0,0,0,0,0,1.0975,0,1.3742,2.5338,0,1.607,1.4722,2.2579,1.6795,1.694,1.0513,0,1.0213,1.017,1.0004,1.6678,1.7887,1.993,0,0,0,0,1.3054,1.04,1.465,1.1833,1.1252,1.1314,0.9227,0.9304,1.0517,1.4386,0.7649,1.8,1.5599
2015-05-19,1.5106,1.6247,4.3835,1.9242,1.9792,1.5952,1.7655,1.787,1.8443,4.2766,1.7305,1.6369,1.6134,1.84,1.6488,1.72,2.177,1.8289,1.9072,2.0151,0,1.0178,2.12,1.966,2.626,2.5719,2.5675,2.2394,0,0,1.7769,1.8296,1.814,2.1875,0,0,2.6012,1.3214,1.0781,1.0993,1.0182,0,0,0,0,0,1.02,1.0171,0,0,0,1.0162,1.0939,0,0,0,0,0,0,0,0,1.0976,0,1.405,2.6826,0,1.64,1.5067,2.2965,1.7111,1.7199,1.0811,0,1.0451,1.017,1.0004,1.7081,1.8217,2.0799,0,0,0,0,1.3488,1.051,1.462,1.1832,1.1298,1.1363,0.9159,0.9236,1.0874,1.4841,0.7845,1.83,1.6024
2015-05-20,1.5162,1.6308,4.4021,1.9405,1.9922,1.5932,1.782,1.7998,1.8513,4.2992,1.7524,1.6431,1.6306,1.8373,1.657,1.73,2.2067,1.8396,1.9182,2.0274,0,1.0159,2.142,1.978,2.668,2.6148,2.6102,2.2737,0,0,1.786,1.8271,1.8301,2.2162,0,0,2.6256,1.3268,1.0769,1.0996,1.0183,0,0,0,0,0,1.02,1.0172,0,0,0,1.0163,1.094,0,0,0,0,0,0,0,0,1.0976,0,1.4123,2.6521,0,1.654,1.5193,2.3452,1.7298,1.7507,1.0981,0,1.0578,1.017,1.0004,1.7203,1.8412,2.076,0,0,0,0,1.3598,1.034,1.463,1.1827,1.1263,1.1316,0.907,0.9142,1.0949,1.4901,0.7848,1.863,1.6241
2015-05-21,1.5318,1.6428,4.4407,1.9911,2.0152,1.5988,1.8152,1.8309,1.8751,4.3514,1.7911,1.6698,1.6724,1.8438,1.671,1.75,2.2755,1.8718,1.9524,2.0632,0,1.0335,2.185,2.005,2.758,2.7114,2.7065,2.3525,0,0,1.8448,1.8331,1.9014,2.282,0,0,2.6881,1.3174,1.0772,1.0999,1.0188,0,0,0,0,0,1.0201,1.0173,0,0,0,1.0163,1.0941,0,0,0,0,0,0,0,0,1.0977,0,1.4651,2.6581,0,1.721,1.5727,2.4189,1.8034,1.8399,1.1361,0,1.0901,1.017,1.0004,1.7823,1.9177,2.0884,0,0,0,0,1.3891,1.033,1.471,1.1858,1.1255,1.1289,0.9093,0.9168,1.1078,1.4968,0.8009,1.902,1.6762
2015-05-22,1.5752,1.6938,4.5752,2.0322,2.0733,1.6498,1.8548,1.8723,1.9316,4.469,1.8248,1.716,1.709,1.9039,1.7188,1.803,2.3234,1.9143,1.9963,2.11,0,1.0666,2.238,2.061,2.811,2.7562,2.7522,2.3891,0,0,1.8958,1.8921,1.9325,2.3311,0,0,2.7551,1.3443,1.0763,1.1006,1.0186,0,0,0,0,0,1.0201,1.0178,0,0,0,1.0164,1.0944,0,0,0,0,0,0,0,0,1.0978,0,1.4784,2.7476,0,1.739,1.6159,2.4284,1.8163,1.8532,1.1546,0,1.1172,1.0702,1.0173,1.8209,1.9325,2.1512,0,0,0,0,1.4195,1.029,1.47,1.183,1.1437,1.1485,0.9092,0.9165,1.1486,1.5381,0.8279,1.93,1.7105
2015-05-25,1.6241,1.7435,4.7112,2.0734,2.1364,1.6911,1.9201,1.9291,2.0008,4.6063,1.8804,1.7734,1.7648,1.9513,1.7783,1.856,2.4103,1.9705,2.0552,2.1721,0,1.0934,2.303,2.129,2.902,2.8296,2.8253,2.4497,0,0,1.977,1.9392,1.9738,2.417,0,0,2.848,1.3443,1.0757,1.1007,1.019,0,0,0,0,0,1.0203,1.0181,0,0,0,1.0165,1.0946,0,0,0,0,0,0,0,0,1.0981,0,1.5232,2.8207,0,1.778,1.6721,2.4403,1.8558,1.8736,1.1941,0,1.1498,1.0702,1.0173,1.8834,1.9728,2.2036,0,0,0,0,1.4612,1.018,1.47,1.183,1.1436,1.1485,0.9045,0.9116,1.1941,1.5916,0.8512,1.993,1.7645
2015-05-26,1.6442,1.7565,4.7598,2.1317,2.16,1.7028,1.9644,1.9697,2.0249,4.6761,1.929,1.8084,1.8115,1.9646,1.7982,1.88,2.4865,2.0084,2.0948,2.2137,0,1.1094,2.353,2.167,2.986,2.9236,2.9202,2.5291,0,0,2.013,1.9503,2.0034,2.4923,0,0,2.8937,1.3789,1.0737,1.1004,1.0186,0,0,0,0,0,1.0204,1.0182,0,0,0,1.0166,1.0947,0,0,0,0,0,0,0,0,1.0982,0,1.5548,2.85,0,1.811,1.6991,2.5478,1.8948,1.9145,1.2281,0,1.1805,1.0702,1.0173,1.9199,2.0134,2.2263,0,0,0,0,1.4936,1.002,1.453,1.1726,1.1546,1.1601,0.8995,0.9067,1.2091,1.6106,0.8673,2.064,1.8018
2015-05-27,1.6319,1.7387,4.7083,2.1377,2.1421,1.6919,1.9597,1.9766,2.0117,4.6506,1.9317,1.8114,1.8298,1.9412,1.7865,1.862,2.53,2.0022,2.0894,2.2079,0,1.1371,2.359,2.151,3.032,2.9583,2.9544,2.5571,0,0,2.0239,1.9262,2.0274,2.5363,1,0,2.8945,1.3712,1.0747,1.1003,1.0178,0,0,0,0,0,1.0204,1.0182,0,0,0,1.0166,1.0948,0,0,0,0,0,0,0,0,1.0983,0,1.5694,2.8241,0,1.827,1.7014,2.542,1.9077,1.9207,1.2439,0,1.1954,1.0702,1.0173,1.933,2.0262,2.2066,0,0,0,0,1.4938,1.007,1.477,1.1839,1.1486,1.1527,0.8938,0.901,1.1974,1.5951,0.8825,2.077,1.8044
2015-05-28,1.5195,1.637,4.4078,2.0108,2.0031,1.5759,1.8515,1.8443,1.8866,4.3446,1.8137,1.6862,1.709,1.8077,1.6698,1.747,2.368,1.8688,1.9515,2.0628,0,1.0618,2.206,2.019,2.854,2.7807,2.7735,2.4126,0,0,1.8947,1.7918,1.9265,2.3768,1,0,2.6934,1.3244,1.0668,1.1006,1.0169,0,0,0,0,0,1.0205,1.0183,0,0,0,1.0167,1.095,0,0,0,0,0,0,0,0,1.0983,0,1.4688,2.5912,0,1.729,1.6095,2.3991,1.8054,1.8391,1.1651,0,1.125,1.0524,1.0173,1.8132,1.9197,2.0562,0,0,0,0,1.3983,1.002,1.472,1.1827,1.1235,1.1273,0.8923,0.8995,1.1221,1.4909,0.8189,1.949,1.6897
2015-05-29,1.5151,1.6295,4.3892,2.0348,2.0064,1.5679,1.8586,1.8475,1.8649,4.3356,1.8279,1.6834,1.715,1.8008,1.6628,1.745,2.3894,1.8708,1.9549,2.0652,0,1.0562,2.209,2.016,2.876,2.8092,2.8014,2.4372,0.9992,0,1.8882,1.7835,1.9828,2.3969,0.9997,0,2.6896,1.3163,1.0679,1.1004,1.016,0,0,0,0,0,1.0205,1.0184,0,0,0,1.0167,1.0953,0,0,0,0,0,0,0,0,1.0984,0,1.5193,2.5699,0,1.771,1.6012,2.4426,1.8484,1.8609,1.1704,0,1.1316,1.0623,1.0142,1.8093,1.9641,2.0481,0,0,0,0,1.4022,0.986,1.463,1.1751,1.1225,1.1256,0.8936,0.9002,1.1178,1.4808,0.8152,1.985,1.6986
2015-06-01,1.5852,1.7044,4.5738,2.1377,2.1022,1.6398,1.9399,1.9442,1.9565,4.5365,1.9206,1.769,1.8077,1.883,1.7398,1.819,2.5227,1.9608,2.0494,2.1629,0,1.1121,2.318,2.093,3.026,2.956,2.9491,2.5581,0.9992,0,1.982,1.8637,2.0755,2.5273,0.9997,0,2.8572,1.335,1.0658,1.1017,1.0158,0,0,0,0,0,1.0207,1.0186,0,0,0,1.0175,1.0955,0,0,0,0,0,0,0,0,1.0987,0,1.6085,2.6864,0,1.862,1.6668,2.5621,1.9495,1.9581,1.2305,0,1.1879,1.1156,1.0142,1.8955,2.0703,2.1394,0,0,0,0,1.4696,0.986,1.466,1.1778,1.1291,1.1321,0.8907,0.8976,1.1619,1.5477,0.8577,2.074,1.7781
2015-06-02,1.6008,1.7185,4.5924,2.2062,2.1273,1.6422,1.9859,1.9939,1.9973,4.595,1.9654,1.8001,1.8599,1.8826,1.7527,1.842,2.6094,1.9931,2.084,2.1978,0,1.1296,2.378,2.115,3.127,3.0693,3.0633,2.648,0.9992,0,2.0449,1.8628,2.1074,2.6128,0.9997,0,2.9219,1.326,1.0691,1.101,1.0163,0,0,0,0,0,1.0208,1.0187,0,0,0,1.0183,1.0956,0,0,0,0,0,0,0,0,1.0987,0,1.6296,2.6739,0,1.895,1.6972,2.6692,1.9929,2.0246,1.2738,0,1.2351,1.1567,1.0142,1.9452,2.1158,2.1493,0,0,0,0,1.4987,0.976,1.461,1.1769,1.1246,1.1264,0.893,0.8999,1.1748,1.5606,0.8757,2.117,1.8262
2015-06-03,1.6008,1.7284,4.5724,2.2054,2.1387,1.6418,1.9741,1.9993,1.998,4.5884,1.9547,1.7991,1.8645,1.8879,1.7492,1.836,2.6108,1.9881,2.0777,2.192,0,1.1296,2.378,2.1,3.141,3.0958,3.09,2.667,0.9992,0,2.0112,1.8679,2.0902,2.6151,1.0011,0,2.9158,1.3181,1.0702,1.1004,1.0169,0,0,0,0,0,1.0209,1.0187,0,0,0,1.019,1.0957,0,0,0,0,0,0,0,0,1.0988,0,1.611,2.6606,0,1.892,1.6845,2.6886,1.9855,2.035,1.2776,0,1.2307,1.1658,1.0918,1.9259,2.1081,2.1594,0,0,0,0,1.4973,1.001,1.464,1.1792,1.1325,1.1358,0.8934,0.9002,1.1584,1.5629,0.88,2.094,1.8156
2015-06-04,1.6264,1.7664,4.6568,2.2157,2.1684,1.6903,1.9589,2.0025,2.0025,4.6405,1.9497,1.8176,1.8673,1.9525,1.7713,1.864,2.6141,2.0021,2.0936,2.2085,0,1.1587,2.379,2.116,3.131,3.0948,3.0849,2.6626,0.9992,0,1.9896,1.9323,2.0826,2.6203,1.0011,0,2.9592,1.3206,1.0711,1.101,1.0175,0,0,0,0,0,1.0209,1.0188,0,0,0,1.019,1.0957,0,0,0,0,0,0,0,0,1.0989,0,1.5968,2.7226,0,1.877,1.6696,2.6679,1.9678,2.0146,1.2774,0,1.2371,1.1639,1.0918,1.9028,2.089,2.2157,0,0,0,0,1.5053,1.004,1.455,1.1692,1.1303,1.1339,0.8875,0.8942,1.1608,1.5882,0.9014,2.093,1.8001
2015-06-05,1.6397,1.7842,4.6625,2.2182,2.1885,1.6911,1.9888,2.0433,2.0592,4.6842,1.9658,1.8484,1.908,1.9343,1.79,1.873,2.6742,2.0216,2.1132,2.2301,0,1.1952,2.419,2.133,3.198,3.1456,3.1337,2.7044,1.0324,0,2.0141,1.919,2.1,2.6792,1.002,0,3.0209,1.3022,1.0718,1.1021,1.0177,0,0,0,0,0,1.021,1.0189,0,0,0,1.0191,1.0959,0,0,0,0,0,0,0,0,1.099,0,1.6023,2.7037,0,1.892,1.6969,2.6498,1.9766,2.0267,1.3064,0,1.28,1.1815,1.107,1.9314,2.0984,2.2164,0,0,0,0,1.5249,0.989,1.453,1.1677,1.1193,1.1223,0.884,0.8908,1.1743,1.6098,0.9312,2.106,1.8153
2015-06-08,1.6976,1.8619,4.88,2.2251,2.2568,1.775,2.0212,2.0634,2.1232,4.8325,1.998,1.8929,1.9143,2.04,1.8577,1.935,2.6652,2.0676,2.1613,2.2851,0,1.2089,2.454,2.214,3.188,3.1136,3.1004,2.6778,1.0324,0,2.0499,2.0248,2.0915,2.6695,1.0029,0,3.0895,1.3213,1.0722,1.1028,1.0183,0,0,0,0,0,1.0212,1.0191,0,0,0,1.0192,1.096,0,0,0,0,0,0,0,0,1.0993,0,1.5909,2.8398,0,1.874,1.7253,2.5808,1.9593,2.002,1.2948,0,1.2689,1.1694,1.0952,1.9572,2.0819,2.3171,0,0,0,0,1.5485,0.97,1.441,1.1613,1.1217,1.1255,0.8829,0.8893,1.2109,1.6785,0.9374,2.106,1.8361
2015-06-09,1.672,1.8379,4.8185,2.2242,2.2305,1.7569,1.9998,2.0621,2.0978,4.7906,1.9911,1.8867,1.917,2.0031,1.8367,1.917,2.6734,2.0536,2.1467,2.2682,0,1.2268,2.457,2.181,3.2,3.1088,3.0946,2.6753,1.0324,0,2.0494,1.9917,2.064,2.6772,1.0029,0,3.0948,1.297,1.0725,1.1022,1.0186,0,0,0,0,0,1.0212,1.0192,0,0,0,1.0193,1.0961,0,0,0,0,0,0,0,0,1.0994,0,1.5698,2.777,0,1.852,1.7213,2.5978,1.9409,1.9919,1.2929,0,1.2657,1.1667,1.0952,1.9486,2.0624,2.2837,0,0,0,0,1.5406,0.979,1.44,1.1613,1.1085,1.1122,0.8847,0.8912,1.2156,1.6585,0.9514,2.113,1.8361
2015-06-10,1.6553,1.8191,4.7613,2.2628,2.2257,1.7401,1.9909,2.0728,2.0632,4.7636,1.9973,1.883,1.934,1.9838,1.8145,1.921,2.7101,2.0496,2.1444,2.2641,0,1.2148,2.465,2.144,3.247,3.1667,3.1496,2.7231,1.0324,0,2.0959,1.9727,2.1004,2.7131,1.0029,0,3.0857,1.2752,1.0723,1.1026,1.0186,0,0,0,0,0,1.0213,1.0193,0,0,0,1.0193,1.0961,0,0,0,0,0,0,0,0,1.0994,0,1.5989,2.7487,0,1.885,1.7441,2.6703,1.9806,2.0396,1.311,0,1.2783,1.1854,1.0952,1.9839,2.1041,2.2732,0,0,0,0,1.5445,1.001,1.458,1.1752,1.0971,1.1003,0.8909,0.8976,1.2072,1.6249,0.9498,2.117,1.8763
2015-06-11,1.6464,1.8075,4.7312,2.2774,2.2238,1.7296,1.9829,2.0783,2.0478,4.7523,1.9942,1.8854,1.9479,1.9748,1.8017,1.918,2.7493,2.0478,2.144,2.262,0,1.2152,2.476,2.13,3.282,3.2103,3.1936,2.7628,1.0324,0,2.1203,1.9626,2.1375,2.7523,1.0029,0,3.0865,1.2866,1.0712,1.1024,1.0185,0,0,0,0,0,1.0213,1.0193,0,0,0,1.0194,1.0962,0,0,0,0,0,0,0,0,1.0995,0,1.6236,2.7417,0,1.92,1.7674,2.6931,2.0213,2.094,1.3325,0,1.2994,1.1994,1.1261,2.0054,2.1465,2.2662,0,0,0,0,1.5493,1.006,1.458,1.1773,1.1052,1.1094,0.8896,0.8961,1.1996,1.6074,0.9554,2.122,1.8914
2015-06-12,1.6509,1.8178,4.7369,2.2885,2.2321,1.7365,1.9934,2.0962,2.0568,4.7745,2.013,1.9011,1.9717,1.9795,1.8063,1.925,2.7833,2.0578,2.1559,2.275,0,1.2251,2.5,2.124,3.329,3.263,3.2451,2.8063,1.0701,0,2.1518,1.969,2.1538,2.7908,1,0,3.1596,1.3094,1.0722,1.1024,1.0185,0,0,0,0,0,1.0214,1.0194,0,0,0,1.0194,1.0965,0,0,0,0,0,0,0,0,1.0996,0,1.6336,2.7367,0,1.935,1.8122,2.7216,2.041,2.1182,1.3474,0,1.3152,1.2168,1.1434,2.0436,2.1668,2.2773,0,0,0,0,1.5612,0.991,1.448,1.1693,1.12,1.1247,0.8893,0.8957,1.1989,1.6102,0.9628,2.125,1.9247
2015-06-15,1.6119,1.7774,4.6139,2.2259,2.1678,1.6947,1.9475,2.0624,2.0214,4.6694,1.9754,1.8679,1.9413,1.923,1.7702,1.874,2.7379,2.0161,2.1102,2.2275,0,1.2015,2.455,2.074,3.272,3.2017,3.1817,2.7536,1.0495,0,2.0929,1.9131,2.1045,2.7493,0.976,0,3.1489,1.276,1.0709,1.1035,1.0184,0,0,0,0,0,1.0216,1.0196,0,0,0,1.0196,1.0966,0,0,0,0,0,0,0,0,1.0998,0,1.6058,2.6677,0,1.891,1.7842,2.6274,1.9887,2.0512,1.3305,0,1.3057,1.1937,1.1214,2.0087,2.1141,2.2204,0,0,0,0,1.5326,0.971,1.442,1.1639,1.1037,1.1077,0.8903,0.8968,1.174,1.571,0.9433,2.082,1.8928
2015-06-16,1.5618,1.7349,4.5051,2.1745,2.1017,1.6699,1.8658,1.9945,1.9358,4.5377,1.9229,1.807,1.8634,1.9033,1.7188,1.84,2.612,1.9584,2.0477,2.1614,0,1.1541,2.371,2.006,3.128,3.0742,3.0564,2.6495,1.0495,0,2.0502,1.8924,2.0265,2.6339,0.9528,0,3.0255,1.2417,1.0718,1.1035,1.0183,0,0,0,0,0,1.0216,1.0197,0,0,0,1.0196,1.0967,0,0,0,0,0,0,0,0,1.0998,0,1.5687,2.6343,0,1.838,1.731,2.5083,1.9293,1.9805,1.2691,0,1.2595,1.1463,1.0764,1.9587,2.0541,2.1893,0,0,0,0,1.4815,0.98,1.448,1.1703,1.0918,1.0954,0.8925,0.8995,1.1356,1.5161,0.9082,1.989,1.843
2015-06-17,1.5874,1.7602,4.5495,2.1934,2.1346,1.6819,1.9033,2.0305,1.9831,4.6002,1.9455,1.833,1.9017,1.914,1.741,1.854,2.6691,1.9866,2.0773,2.1933,0,1.1909,2.409,2.03,3.19,3.1375,3.12,2.6986,1.0495,0,2.0692,1.9027,2.0481,2.6891,0.9617,0,3.0994,1.2567,1.0722,1.1037,1.0186,0,0,0,0,0,1.0217,1.0198,0,0,0,1.0197,1.0968,0,0,0,0,0,0,0,0,1.0999,0,1.5822,2.6469,0,1.857,1.7524,2.5812,1.9532,2.0102,1.2904,0,1.2841,1.1695,1.0979,1.9805,2.0781,2.2031,0,0,0,0,1.503,0.973,1.453,1.1725,1.0992,1.1031,0.8862,0.8931,1.1454,1.5478,0.9417,2.009,1.8621
2015-06-18,1.5206,1.689,4.3477,2.1017,2.0411,1.6105,1.822,1.9581,1.9085,4.4097,1.8731,1.7673,1.8377,1.8259,1.6698,1.775,2.5896,1.9079,1.9941,2.1055,0,1.1496,2.32,1.942,3.09,3.0347,3.0187,2.613,1.0495,0,1.9935,1.8152,1.9794,2.6108,0.9207,0,3.0308,1.2421,1.076,1.1041,1.0342,0,0,0,0,0,1.0218,1.0199,0,0,0,1.0197,1.0969,0,0,0,0,0,0,0,0,1.1,0,1.5284,2.5213,0,1.782,1.6822,2.4484,1.8852,1.9381,1.2459,0,1.2533,1.1301,1.061,1.9068,2.0077,2.1136,0,0,0,0,1.4477,0.992,1.471,1.1836,1.0992,1.1031,0.8933,0.9002,1.1019,1.4788,0.9092,1.926,1.8001
2015-06-19,1.4316,1.5928,4.1201,1.9782,1.9133,1.5242,1.7104,1.8291,1.7741,4.1482,1.7528,1.6574,1.7046,1.7372,1.5753,1.685,2.3927,1.7985,1.8777,1.9823,0,1.0667,2.164,1.832,2.863,2.8259,2.816,2.4446,0.9251,0,1.8512,1.7257,1.8686,2.4228,0.875,0,2.8259,1.2344,1.0763,1.105,1.0186,0,0,0,0,0,1.0218,1.0199,0,0,0,1.0198,1.0973,0,0,0,0,0,0,0,0,1.1001,0,1.4479,2.3962,0,1.686,1.573,2.3041,1.7823,1.8309,1.1563,0,1.1688,1.0516,0.9871,1.778,1.9052,2.0063,0,0,0,0,1.3599,0.988,1.465,1.1768,1.0992,1.1031,0.9004,0.9074,1.043,1.3993,0.8419,1.809,1.6848
2015-06-23,1.475,1.6497,4.2675,2.0091,1.9722,1.5772,1.7537,1.8713,1.8266,4.2774,1.7842,1.694,1.7342,1.8023,1.6243,1.746,2.4092,1.857,1.9388,2.0465,0,1.0915,2.22,1.894,2.883,2.8406,2.8292,2.4572,0.9251,0,1.9214,1.7895,1.9229,2.4308,0.9063,0,2.8549,1.2805,1.076,1.1056,1.019,0,0,0,0,0,1.0221,1.0202,0,0,0,1.0201,1.0974,0,0,0,0,0,0,0,0,1.1004,0,1.5029,2.496,0,1.735,1.644,2.3237,1.8318,1.8694,1.1662,0,1.1702,1.0586,0.9934,1.8408,1.9571,2.0722,0,0,0,0,1.3939,1.027,1.476,1.185,1.1261,1.13,0.8927,0.8995,1.0682,1.4518,0.8571,1.855,1.7148
