,000032.SH,000033.SH,000034.SH,000035.SH,000036.SH,000037.SH,000038.SH,000039.SH,000040.SH,000041.SH,H00032.SH,H00033.SH,H00034.SH,H00035.SH,H00036.SH,H00037.SH,H00038.SH,H00039.SH,H00040.SH,H00041.SH
2015/9/15,1577.085,1788.331,2724.221,2778.17,5664.604,5424.872,4065.162,3805.983,2390.78,2757.723,1951.7138,2191.36,3197.3437,3255.7958,6365.0972,5960.3066,5042.5626,4109.3705,2622.7434,3488.9121
2015/9/16,1520.73,1666.409,2576.17,2639.502,5423.49,5184.265,3990.182,3545.78,2224.917,2643.887,1881.9721,2041.961,3023.5805,3093.2878,6094.1665,5695.9508,4949.5548,3828.4256,2440.7879,3344.8938
2015/9/17,1617.078,1789.251,2735.464,2825.675,5735.495,5542.836,4074.618,3818.209,2387.314,2792.654,2001.2071,2192.4873,3210.5391,3311.4673,6444.7545,6095.4887,5054.2927,4122.5708,2618.941,3533.1051
2015/9/18,1580.151,1746.949,2688.517,2726.73,5528.159,5364.953,3993.937,3809.374,2352.831,2730.891,1955.5087,2140.6514,3155.4387,3195.5117,6211.7791,5899.8693,4954.2125,4113.2638,2581.1125,3454.9656
2015/9/21,1583.937,1765.827,2710.192,2756.462,5564.051,5371.194,3994.749,3915.435,2392.709,2721.968,1962.0861,2163.7844,3180.8786,3230.3561,6252.1087,5906.7328,4955.2196,4227.786,2624.8591,3443.6771
2015/9/22,1613.745,1800.979,2788.16,2834.633,5683.281,5528.68,4003.074,4083.472,2493.406,2746.715,1999.0106,2206.8582,3272.3878,3321.9658,6386.0838,6079.9203,4965.5467,4409.2277,2735.327,3474.9855
2015/9/23,1634.429,1815.396,2795.266,2852.038,5736.337,5574.599,4067.387,4074.722,2537.226,2718.052,2024.6324,2224.5242,3280.7279,3342.3632,6445.7003,6130.4178,5045.3223,4399.7801,2783.3977,3438.7226
2015/9/24,1571.988,1759.304,2720.295,2789.781,5641.441,5474.016,3973.45,4046.155,2525.851,2643.818,1952.7792,2155.7909,3192.7358,3269.4021,6339.07,6019.806,4928.7998,4368.934,2770.9195,3344.8061
2015/9/25,1595.443,1778.981,2747.662,2831.338,5657.566,5547.458,3984.734,4090.079,2539.706,2668.874,1981.915,2179.9035,3224.8557,3318.1048,6357.1881,6100.5703,4942.7967,4416.3619,2786.1185,3376.5051
2015/9/28,1574.284,1733.465,2684.449,2748.246,5558.79,5409.898,4000.759,3889.221,2434.316,2611.535,1955.6307,2124.1291,3150.6642,3220.7271,6246.1972,5949.2953,4962.675,4199.4808,2670.5036,3303.9639
2015/9/29,1570.462,1749.136,2682.119,2797.372,5579.81,5479.678,3976.662,3976.167,2464.936,2619.764,1950.8827,2143.3316,3147.9299,3278.299,6269.8166,6026.0327,4932.7838,4293.3632,2704.094,3314.3738
2015/9/30,1516.688,1698.963,2609.546,2743.053,5501.034,5390.07,3913.724,3878.546,2403.255,2562.844,1884.0831,2081.8516,3062.7532,3214.6415,6181.2992,5927.4907,4855.0305,4187.9539,2636.429,3242.3619
2015/10/8,1520.64,1705.755,2640.561,2768.509,5505.754,5387.427,3945.052,3883.086,2411.139,2564.845,1888.9929,2090.1737,3099.1542,3244.474,6186.6032,5924.5843,4893.8934,4192.8559,2645.0776,3244.8942
2015/10/9,1578.932,1772.079,2711.893,2866.285,5715.685,5669.981,4008.137,4058.266,2556.283,2646.36,1961.4045,2171.446,3182.8744,3359.0591,6422.4943,6235.3101,4972.1505,4382.011,2804.304,3348.0214
2015/10/12,1609.697,1803.839,2735.514,2897.941,5730.947,5737.479,4072.759,4141.314,2614.125,2665.087,1999.6229,2210.3634,3210.5983,3396.1574,6439.6441,6309.5386,5052.315,4471.6845,2867.7574,3371.7146
2015/10/13,1671.33,1878.791,2833.059,3003.739,5861.9,5835.246,4178.799,4288.311,2713.183,2757.847,2076.1853,2302.2071,3325.084,3520.1442,6586.7909,6417.0532,5186.1242,4630.4075,2976.4266,3489.0693
2015/10/14,1659.716,1872.795,2847.618,3030.384,5911.859,5803.183,4151.011,4410.539,2745.637,2760.865,2061.758,2294.8593,3342.1719,3551.8843,6642.9274,6381.7935,5151.6376,4762.3859,3012.0303,3492.8876
2015/10/15,1653.139,1867.794,2816.139,2989.596,5816.729,5734.5,4107.232,4374.082,2739.959,2716.063,2053.5877,2288.7318,3305.7961,3504.3062,6536.0338,6306.2615,5097.3054,4723.0207,3005.8009,3436.2055
2015/10/16,1698.51,1910.144,2877.322,3079.632,5996.965,5842.663,4185.379,4524.303,2879.1,2784.375,2109.9492,2340.6257,3377.6167,3609.8432,6738.5576,6425.2097,5194.2899,4885.2255,3158.4424,3522.6314
2015/10/19,1728.435,1927.742,2933.706,3137.922,6110.302,5850.212,4227.334,4608.982,2910.523,2826.678,2147.1232,2362.1898,3443.8052,3678.1695,6865.9107,6433.5116,5246.3589,4976.6603,3192.9143,3576.1498
2015/10/20,1720.336,1912.427,2908.646,3169.573,6087.592,5885.802,4239.154,4596.89,2903.042,2817.194,2137.0617,2343.4229,3414.3878,3715.2701,6840.3925,6472.6494,5261.0276,4963.6031,3184.7069,3564.1516
2015/10/21,1735.508,1926.027,2985.306,3202.443,6120.807,5935.97,4246.342,4746.059,2970.301,2845.451,2155.9099,2360.0877,3504.3769,3753.7993,6877.714,6527.8202,5269.9486,5124.6715,3258.4911,3599.9
2015/10/22,1660.411,1816.12,2884.833,3018.752,5863.732,5729.847,4273.581,4448.889,2810.144,2718.808,2062.621,2225.4111,3386.4346,3538.4824,6588.8491,6301.1455,5303.7532,4803.7957,3082.7957,3439.6794
2015/10/23,1686.443,1874.646,2931.222,3100.56,6057.974,5973.688,4237.895,4576.017,2939.991,2780.41,2094.9591,2297.1272,3440.8892,3634.3744,6807.1114,6569.2992,5259.4656,4941.0644,3225.2406,3517.6146
2015/10/26,1701.598,1908.922,2931.082,3154.413,6164.693,6183.603,4271.504,4641.846,3045.618,2827.439,2113.7848,2339.1282,3440.7246,3697.499,6927.0276,6800.1428,5301.176,5012.1449,3341.1158,3577.1124
2015/10/27,1703.878,1912.083,2934.779,3167.339,6187.378,6252.338,4290.698,4729.736,3048.087,2834.788,2116.6171,2343.0018,3445.0648,3712.6513,6952.518,6875.7319,5324.9965,5107.0468,3343.8243,3586.41
2015/10/28,1691.467,1918.617,2954.913,3187.254,6147.997,6246.081,4289.646,4811.314,3052.429,2825.112,2101.1998,2351.0086,3468.6988,3735.9944,6908.2665,6868.8506,5323.692,5195.133,3348.588,3574.1681
2015/10/29,1666.962,1886.152,2890.085,3125.26,6028.834,6112.753,4220.474,4714.285,2934.941,2791.139,2070.7591,2311.2268,3392.5991,3663.3276,6774.3687,6722.2289,5237.8445,5090.3629,3219.7006,3531.1883
2015/10/30,1672.295,1888.249,2897.016,3146.562,6084.752,6185.758,4210.763,4734.703,2974.285,2809.242,2077.3839,2313.7955,3400.736,3688.2972,6837.2014,6802.5136,5225.7935,5112.41,3262.862,3554.0907
2015/11/2,1649.516,1869.034,2884.053,3140.413,6082.68,6158.065,4236.246,4752.168,2953.266,2776.894,2049.087,2290.2503,3385.5185,3681.0892,6834.8725,6772.0594,5257.4183,5131.2682,3239.8042,3513.1665
2015/11/3,1612.973,1828.929,2833.115,3093.154,5984.288,6051.691,4178.887,4655.98,2876.488,2730.647,2003.6917,2241.1076,3325.7233,3625.6933,6724.3135,6655.0791,5186.2325,5027.4074,3155.577,3454.6572
2015/11/4,1607.617,1830.639,2811.633,3072.79,5955.792,6015.513,4171.007,4643.237,2857.199,2720.892,1997.0383,2243.2022,3300.5062,3601.8234,6692.2937,6615.2932,5176.453,5013.6479,3134.4162,3442.3157
2015/11/5,1676.959,1911.043,2911.89,3193.36,6189.438,6281.941,4379.604,4894.849,3002.09,2818.487,2083.1779,2341.7268,3418.1954,3743.1523,6954.8321,6908.2858,5435.5444,5285.3318,3293.3648,3565.7875
2015/11/6,1717.147,1936.981,3008.177,3213.624,6223.693,6264.489,4512.351,4910.612,3041.333,2860.733,2133.1008,2373.5103,3531.224,3766.9045,6993.3237,6889.0939,5600.2978,5302.3524,3336.4151,3619.235
2015/11/9,1741.114,1975.194,3039.949,3290.392,6304.377,6320.007,4640.941,5114.816,3114.013,2887.99,2162.8739,2420.3362,3568.5208,3856.8898,7083.9847,6950.1478,5759.8912,5522.8461,3416.147,3653.7187
2015/11/10,1766.233,1986.554,3065.369,3324.198,6383.192,6367.864,4722.637,5242.149,3154.822,2927.619,2194.0768,2434.256,3598.3605,3896.5155,7172.547,7002.7756,5861.2846,5660.3373,3460.9151,3703.8548
2015/11/11,1781.617,2014.821,3039.905,3326.847,6366.144,6319.454,4708.168,5237.463,3142.177,2905.335,2213.1877,2468.8927,3568.4692,3899.6214,7153.3896,6949.5395,5843.3278,5655.2773,3447.0442,3675.6622
2015/11/12,1776.35,2006.527,3034.622,3332.133,6372.489,6421.723,4678.705,5333.217,3177.778,2922.923,2206.6447,2458.7303,3562.2676,3905.8166,7160.5193,7062.0048,5806.7608,5758.6699,3486.0989,3697.9137
2015/11/13,1753.438,2008.523,3013.603,3309.069,6332.936,6450.789,4613.297,5266.444,3171.48,2895.917,2178.1826,2461.1763,3537.5937,3878.7825,7116.0749,7093.9687,5725.5818,5686.5708,3479.1895,3663.7463
2015/11/16,1712.589,1959.895,2960.062,3299.154,6184.335,6305.304,4586.286,5173.333,3179.923,2894.28,2127.439,2401.5885,3474.7434,3867.1608,6949.0988,6953.2001,5692.0589,5586.0317,3488.4521,3661.6764
2015/11/17,1729.182,1979.807,2974.102,3316.153,6221.139,6417.48,4574.445,5330.576,3289.056,2853.201,2148.0505,2425.9881,3491.2251,3887.0854,6990.4539,7076.9038,5677.3627,5755.8184,3608.1741,3609.7054
2015/11/18,1733.861,1966.991,2973.686,3289.331,6206.272,6377.743,4591.384,5194.112,3253.082,2878.185,2153.8639,2410.2833,3490.7363,3855.6459,6973.7485,7033.0824,5698.3856,5608.4675,3568.7097,3641.3133
2015/11/19,1718.05,1943.811,2930.082,3244.704,6168.247,6267.445,4568.648,5050.594,3237.496,2836.967,2134.2221,2381.8803,3439.5511,3803.3355,6931.0209,6911.4518,5670.1685,5453.5014,3551.6106,3589.167
2015/11/20,1733.511,1975.449,2962.296,3307.627,6222.318,6369.684,4632.765,5253.386,3342.916,2860.59,2153.4284,2420.6482,3477.3658,3877.0919,6991.7786,7024.1959,5749.744,5672.4708,3667.2595,3619.0539
2015/11/23,1735.894,1990.854,2978.276,3329.146,6223.996,6387.639,4617.801,5315.247,3370.986,2858.573,2156.389,2439.5247,3496.1245,3902.3161,6993.6639,7043.9957,5731.172,5739.2664,3698.0527,3616.5017
2015/11/24,1713.177,1984.027,2968.097,3335.91,6208.087,6306.49,4598.438,5241.043,3297.035,2837.811,2128.1693,2431.1586,3484.1756,3910.2445,6975.7878,6954.5082,5707.1407,5659.1428,3616.9268,3590.2347
2015/11/25,1714.693,1980.495,2945.462,3325.991,6205.257,6318.367,4594.208,5313.14,3303.33,2833.93,2130.0525,2426.8311,3457.6051,3898.6182,6972.607,6967.6059,5701.8908,5736.9915,3623.8321,3585.3253
2015/11/26,1725.599,2004.08,2957.199,3366.998,6320.512,6384.905,4613.893,5436.143,3347.47,2844.441,2143.6,2455.7309,3471.3824,3946.6843,7102.1156,7040.981,5726.3216,5869.8065,3672.2549,3598.6231
2015/11/27,1732.051,2017.638,2948.633,3356.501,6327.362,6334.393,4584.785,5321.891,3321.969,2819.389,2151.6154,2472.3447,3461.327,3934.3806,7109.812,6985.2784,5690.1957,5746.4406,3644.2798,3566.9282
2015/11/30,1616.02,1899.211,2771.314,3167.233,6051.977,6012.785,4376.96,4968.384,3103.663,2676.926,2007.4765,2327.2287,3253.1774,3712.5267,6800.3723,6630.6239,5432.2629,5364.7323,3404.7934,3386.6926
2015/12/1,1610.247,1901.645,2731.989,3176.646,6067.748,5994.853,4397.245,4982.162,3123.88,2723.391,2000.3055,2330.2109,3207.0141,3723.5603,6818.0939,6610.8493,5457.4395,5379.61,3426.971,3445.4777
2015/12/2,1619.011,1910.503,2762.672,3209.569,6098.811,6115.313,4402.188,4972.904,3092.453,2727.735,2011.1932,2341.0655,3243.0328,3762.152,6852.998,6743.6875,5463.5735,5369.6134,3392.4954,3450.9735
2015/12/3,1655.217,1950.867,2827.283,3256.086,6215.753,6182.36,4658.481,4927.384,3100.988,2803.407,2056.1691,2390.526,3318.8779,3816.6773,6984.402,6817.6234,5781.6607,5320.4619,3401.8588,3546.7082
2015/12/4,1678.359,1967.221,2833.023,3300.304,6239.109,6276.019,4668.165,5058.376,3189.113,2817.371,2084.9162,2410.5661,3325.6162,3868.5086,7010.6461,6920.9059,5793.6796,5461.9038,3498.5339,3564.375
2015/12/7,1646.579,1933.537,2784.228,3268.589,6173.334,6246.338,4530.025,5004.372,3141.238,2773.053,2045.438,2369.29,3268.3364,3831.3329,6936.7367,6888.175,5622.2324,5403.5914,3446.014,3508.3072
2015/12/8,1644.369,1944.812,2797.043,3286.683,6189.489,6406.774,4520.916,5055.291,3164.465,2777.343,2042.693,2383.106,3283.3802,3852.5421,6954.8892,7065.0971,5610.9275,5458.5723,3471.4942,3513.7338
2015/12/9,1593.146,1885.109,2745.142,3206.124,6039.329,6319.177,4483.28,4947.163,3096.868,2710.036,1979.0623,2309.9488,3222.4545,3758.114,6786.161,6968.4989,5564.218,5341.8191,3397.3391,3428.5813
2015/12/10,1591.885,1883.686,2728.216,3238.659,6057.976,6296.777,4493.607,4935.179,3099.103,2708.767,1977.4953,2308.2044,3202.5852,3796.2504,6807.1134,6943.7976,5577.0347,5328.8791,3399.7908,3426.9751
2015/12/11,1586.785,1878.46,2698.692,3219.261,6045.687,6321.293,4478.177,4956.711,3104.745,2687.312,1971.1606,2301.8006,3167.9276,3773.5122,6793.3051,6970.832,5557.884,5352.1288,3405.9797,3399.8326
2015/12/14,1574.271,1883.564,2676.384,3203.419,5960.951,6268.574,4456.161,4896.042,3165.149,2664.821,1955.6152,2308.0557,3141.7415,3754.9424,6698.0906,6912.6964,5530.5606,5286.6195,3472.245,3371.3781
2015/12/15,1616.295,1948.696,2750.292,3262.434,6047.245,6322.665,4615.569,4964.222,3224.724,2728.247,2007.8191,2387.8654,3228.5,3824.1177,6795.055,6972.3457,5728.4014,5360.2389,3537.5999,3451.6201
2015/12/16,1600.39,1936.242,2739.994,3264.813,6062.508,6360.031,4544.859,5034.339,3314.072,2720.449,1988.0614,2372.6052,3216.4109,3826.9066,6812.2062,7013.551,5640.644,5435.9492,3635.6163,3441.7552
2015/12/17,1619.732,1947.576,2733.023,3262.474,6021.267,6363.857,4535.938,5062.759,3295.029,2713.943,2012.0881,2386.4938,3210.8941,3824.5479,6765.8647,7017.7696,5629.572,5466.6361,3614.7262,3433.5237
2015/12/18,1642.375,1981.661,2784.642,3329.629,6136.105,6500.417,4596.923,5204.534,3407.959,2759.776,2040.2166,2428.2602,3271.5389,3903.2726,6894.9036,7168.3623,5705.2605,5619.7209,3738.6132,3491.5096
2015/12/21,1641.311,1960.811,2791.631,3320.498,6217.986,6550.572,4623.552,5157.799,3374.547,2757.52,2038.895,2402.7112,3279.749,3892.569,6986.9111,7223.6708,5738.3101,5569.2581,3701.9593,3488.6551
2015/12/22,1665.467,1993.728,2833.854,3403.914,6477.835,6790.319,4770.915,5196.601,3389.308,2812.751,2068.902,2443.0465,3329.3551,3990.3568,7278.8925,7488.0523,5921.202,5611.1559,3718.1524,3558.5303
2015/12/23,1669.597,2024.038,2831.95,3403.648,6500.631,6765.288,4762.706,5282.586,3375.769,2809.372,2074.0322,2480.1867,3327.1178,3990.0449,7304.508,7460.4494,5911.0149,5703.9996,3703.3001,3554.2551
2015/12/24,1659.387,1987.097,2812.307,3395.322,6451.434,6786.706,4795.454,5185.993,3302.914,2793.693,2061.3491,2434.9214,3304.0408,3980.2845,7249.2273,7484.0688,5951.6583,5599.7015,3623.3758,3534.4191
2015/12/25,1654.431,1983.845,2776.414,3372.207,6383.294,6723.535,4757.289,5171.018,3324.218,2767.907,2055.192,2430.9356,3261.8719,3953.1862,7172.6606,7414.4062,5904.2913,5583.5314,3646.7465,3501.7966
2015/12/28,1661.289,1984.864,2785.594,3387.634,6404.94,6764.816,4776.149,5174.151,3354.292,2769.025,2063.7115,2432.1846,3272.6563,3971.2715,7196.9835,7459.929,5927.6985,5586.9143,3679.7386,3503.2103
2015/12/29,1618.565,1929.253,2700.924,3295.434,6242.829,6644.211,4610.123,5103.372,3271.708,2713.948,2010.6386,2364.0407,3173.278,3863.1874,7014.8255,7326.932,5721.6429,5510.4897,3589.1422,3433.5301
2015/12/30,1641.111,1949.063,2716.259,3318.522,6305.594,6701.669,4657.274,5158.503,3320.848,2721.577,2038.6458,2388.3152,3191.2952,3890.2529,7085.3519,7390.2934,5780.1623,5570.0187,3643.0504,3443.1819
2015/12/31,1642.152,1956.998,2720.013,3324.451,6304.673,6705.233,4651.611,5252.927,3434.919,2722.041,2039.9387,2398.0385,3195.7058,3897.2034,7084.317,7394.2235,5773.134,5671.9753,3768.1888,3443.7687
2016/1/4,1626.117,1934.1,2699.862,3295.829,6260.979,6719.115,4634.814,5120.05,3329.496,2707.897,2020.0199,2369.9801,3172.0308,3863.6505,7035.2202,7409.5321,5752.2876,5528.4981,3652.5376,3425.8751
2016/1/5,1519.576,1777.771,2498.921,3043.414,5796.064,6169.558,4363.36,4729.202,3070.994,2521.791,1887.671,2178.4205,2935.9485,3567.7481,6512.8137,6803.5059,5415.3846,5106.4699,3368.9542,3190.4245
2016/1/6,1529.058,1785.148,2502.851,3034.371,5833.466,6135.641,4401.864,4626.778,3102.523,2515.0,1899.4499,2187.4602,2940.5651,3557.1468,6554.8401,6766.1043,5463.1715,4995.8754,3403.5426,3181.8331
2016/1/7,1623.924,1873.749,2559.085,3081.484,5908.418,6240.417,4438.345,4698.714,3174.092,2575.559,2017.2951,2296.0285,3006.6339,3612.3769,6639.0614,6881.6457,5508.4479,5073.5498,3482.0547,3258.4492
2016/1/8,1502.393,1711.789,2359.799,2845.956,5483.242,5721.322,4203.676,4346.098,2881.67,2403.285,1866.326,2097.5684,2772.4959,3336.2711,6161.3071,6309.2119,5217.2004,4692.8039,3161.2613,3040.4976
2016/1/11,1591.157,1796.384,2401.802,2887.532,5595.988,5850.432,4270.777,4360.503,2977.932,2454.562,1976.5914,2201.2275,2821.8448,3385.0095,6287.9953,6451.5887,5300.4792,4708.3582,3266.8634,3105.3702
2016/1/12,1509.504,1703.638,2298.45,2711.743,5289.082,5459.39,4069.883,4065.339,2746.345,2339.961,1875.1593,2087.5804,2700.4174,3178.935,5943.1365,6020.3657,5051.1491,4389.6477,3012.8069,2960.3833
2016/1/13,1497.275,1678.857,2323.345,2726.646,5304.343,5491.927,4095.787,4095.855,2666.242,2347.822,1859.9678,2057.2143,2729.6665,3196.4054,5960.2854,6056.2458,5083.2989,4422.5985,2924.9311,2970.3284
2016/1/14,1469.358,1642.296,2242.452,2672.388,5200.115,5305.734,4056.453,3952.234,2525.795,2295.41,1825.2882,2012.4138,2634.6262,3132.7997,5843.168,5850.9204,5034.4806,4267.5197,2770.858,2904.0199
2016/1/15,1496.862,1678.427,2288.352,2742.58,5312.928,5486.38,4095.038,4090.932,2592.92,2331.779,1859.4545,2056.6873,2688.553,3215.0841,5969.9314,6050.1291,5082.7557,4417.2824,2844.4956,2950.0326
2016/1/18,1420.771,1609.339,2187.036,2647.908,5134.885,5305.786,3992.417,3972.575,2473.923,2243.801,1764.9316,1972.0289,2569.5188,3104.1021,5769.8718,5850.9779,4955.3829,4289.4839,2713.9531,2838.7271
2016/1/19,1401.77,1609.946,2209.308,2665.789,5169.856,5341.492,3985.66,4055.109,2499.486,2242.272,1741.3283,1972.7736,2595.6858,3125.0636,5809.1679,5890.3529,4946.9957,4378.6024,2741.9959,2836.7931
2016/1/20,1439.086,1655.361,2318.898,2747.185,5355.419,5524.924,4068.361,4184.346,2608.395,2300.88,1787.6834,2028.4235,2724.4413,3220.4825,6017.6769,6092.6332,5049.6438,4518.1484,2861.4725,2910.9402
2016/1/21,1422.757,1637.508,2299.555,2698.338,5240.032,5454.207,3994.477,4136.205,2595.997,2300.027,1767.3989,2006.5469,2701.7156,3163.2202,5888.0216,6014.65,4957.9398,4466.1669,2847.8715,2909.8618
2016/1/22,1385.294,1573.399,2208.899,2607.264,5124.847,5276.913,3909.502,3985.11,2459.75,2225.65,1720.8606,1927.99,2595.2057,3056.4553,5758.5924,5819.1381,4852.468,4303.0189,2698.4045,2815.764
2016/1/25,1418.093,1595.627,2238.863,2627.36,5177.537,5322.502,3943.925,4035.99,2501.508,2240.357,1761.6054,1955.2272,2630.4099,3080.0145,5817.7984,5869.4114,4895.1948,4357.9579,2744.2141,2834.3706
2016/1/26,1450.016,1614.999,2240.529,2635.9,5209.289,5385.913,3952.389,4040.18,2537.131,2250.865,1801.2613,1978.9647,2632.3664,3090.0257,5853.4773,5939.3386,4905.6992,4362.4823,2783.2942,2847.6641
2016/1/27,1347.446,1492.583,2079.466,2456.054,4901.934,5064.395,3752.814,3760.563,2320.745,2100.968,1673.8453,1828.96,2443.1363,2879.1945,5508.1135,5584.7825,4657.9871,4060.5592,2545.9136,2658.024
2016/1/28,1364.77,1478.73,2052.36,2432.689,4888.78,5020.761,3752.965,3701.791,2261.382,2064.315,1695.365,1811.9855,2411.2894,2851.8036,5493.3332,5536.6653,4658.1755,3997.0985,2480.7902,2611.6521
2016/1/29,1329.369,1393.486,1950.843,2350.674,4768.49,4858.907,3705.413,3535.495,2147.362,2007.783,1651.3887,1707.5298,2292.0186,2755.6591,5358.168,5358.1802,4599.154,3817.5364,2355.708,2540.1307
2016/2/1,1356.534,1447.444,2020.95,2430.547,4924.089,5019.73,3818.924,3669.866,2240.289,2059.041,1685.1343,1773.6491,2374.3862,2849.2936,5533.0088,5535.5282,4740.0436,3962.6269,2457.6512,2604.9797
2016/2/2,1309.391,1418.032,1971.013,2390.432,4878.634,5001.681,3754.73,3615.721,2205.36,2036.918,1626.5716,1737.6077,2315.7167,2802.267,5481.9329,5515.6251,4660.3656,3904.1617,2419.333,2576.9909
2016/2/3,1329.967,1457.663,2022.663,2448.847,4987.149,5150.883,3809.383,3758.939,2273.576,2072.316,1652.1316,1786.1704,2376.3991,2870.7462,5603.8669,5680.1574,4728.2009,4058.8052,2494.1679,2621.7752
2016/2/4,1312.302,1456.774,2018.865,2445.517,4966.117,5162.943,3777.049,3757.513,2298.302,2066.365,1630.1876,1785.081,2371.9363,2866.8426,5580.234,5693.4577,4688.068,4057.266,2521.2921,2614.2463
2016/2/5,1331.778,1492.734,2046.423,2484.771,5038.275,5252.74,3822.554,3827.428,2336.951,2090.955,1654.3813,1829.1454,2404.3142,2912.8588,5661.3152,5792.4806,4744.5485,4132.7584,2563.6912,2645.3552
2016/2/15,1337.537,1485.951,2038.086,2471.836,5025.316,5229.826,3805.393,3783.855,2317.582,2076.544,1661.535,1820.8332,2394.5188,2897.6958,5646.7535,5767.213,4723.2489,4085.7092,2542.4437,2627.1236
2016/2/16,1333.225,1508.954,2023.136,2467.497,4996.453,5255.147,3768.626,3784.852,2318.051,2050.785,1656.1787,1849.0214,2376.9543,2892.6089,5614.3212,5795.1357,4677.6136,4086.7859,2542.958,2594.5348
2016/2/17,1373.697,1553.249,2096.045,2552.898,5143.443,5421.794,3866.064,3947.931,2409.955,2117.033,1706.455,1903.2979,2462.6148,2992.7228,5779.4881,5978.9062,4798.5536,4262.8739,2643.7785,2678.3483
2016/2/18,1387.939,1561.892,2140.748,2584.117,5176.437,5434.489,3877.981,3986.257,2444.839,2132.03,1724.1474,1913.8897,2515.1352,3029.3213,5816.5617,5992.9059,4813.3444,4304.2575,2682.0477,2697.3215
2016/2/19,1388.364,1562.632,2129.721,2573.715,5157.578,5392.736,3872.268,3985.877,2424.82,2134.01,1724.675,1914.796,2502.1798,3017.1268,5795.3714,5946.8621,4806.2541,4303.8472,2660.0854,2699.8266
2016/2/22,1384.469,1556.401,2127.492,2567.484,5174.938,5411.805,3860.831,4009.894,2454.467,2125.444,1719.8367,1907.1612,2499.5612,3009.8219,5814.8783,5967.891,4792.058,4329.7802,2692.6094,2688.9887
2016/2/23,1427.096,1609.984,2164.793,2622.496,5270.972,5479.475,3956.968,4061.975,2511.553,2161.698,1772.7892,1972.82,2543.3856,3074.312,5922.7877,6042.5142,4911.383,4386.0154,2755.2344,2734.8557
2016/2/24,1434.498,1617.001,2133.341,2595.953,5260.268,5449.296,3902.416,4005.603,2479.631,2158.281,1781.9836,1981.418,2506.4326,3043.1955,5910.76,6009.2337,4843.6736,4325.1469,2720.2147,2730.5323
2016/2/25,1442.73,1638.128,2173.134,2626.647,5321.709,5451.487,3913.796,4005.376,2500.847,2200.408,1792.2102,2007.3063,2553.1859,3079.1779,5979.7993,6011.6507,4857.7987,4324.9016,2743.4897,2783.8297
2016/2/26,1341.684,1521.25,2003.539,2434.171,4984.526,5109.887,3732.023,3715.068,2324.676,2074.651,1666.6867,1864.0884,2353.9304,2853.5419,5600.9195,5634.9496,4632.182,4011.4344,2550.2256,2624.7284
2016/2/29,1389.015,1554.585,2014.098,2447.622,5034.878,5158.551,3772.535,3691.719,2336.214,2099.836,1725.4831,1904.9355,2366.3367,2869.3101,5657.4978,5688.6134,4686.6095,3986.2231,2562.8831,2656.5908
